date,state,market,crop,price_min,price_max,price_modal,arrivals_tonnes
2026-01-16,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,392.74,480.01,436.38,163
2026-01-17,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,439.96,537.73,488.85,112
2026-01-18,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,375.3,458.7,417.0,344
2026-01-19,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,408.27,498.99,453.63,201
2026-01-20,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,381.5,466.28,423.89,124
2026-01-21,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,433.42,529.74,481.58,394
2026-01-22,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,447.72,547.21,497.46,347
2026-01-23,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,398.89,487.53,443.21,389
2026-01-24,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,454.71,555.76,505.24,56
2026-01-25,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,387.97,474.18,431.07,477
2026-01-26,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,462.18,564.89,513.54,342
2026-01-27,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,401.11,490.25,445.68,73
2026-01-28,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,448.26,547.87,498.07,301
2026-01-29,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,408.02,498.69,453.35,195
2026-01-30,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,392.56,479.79,436.18,415
2025-11-02,Punjab,Punjab Mandi,Tomato,663.8,811.31,737.55,473
2025-11-03,Punjab,Punjab Mandi,Tomato,620.87,758.84,689.86,211
2025-11-04,Punjab,Punjab Mandi,Tomato,681.12,832.48,756.8,198
2025-11-05,Punjab,Punjab Mandi,Tomato,617.57,754.81,686.19,165
2025-11-06,Punjab,Punjab Mandi,Tomato,741.63,906.44,824.04,134
2025-11-07,Punjab,Punjab Mandi,Tomato,649.75,794.13,721.94,57
2025-11-08,Punjab,Punjab Mandi,Tomato,758.75,927.36,843.06,487
2025-11-09,Punjab,Punjab Mandi,Tomato,673.25,822.86,748.05,485
2025-11-10,Punjab,Punjab Mandi,Tomato,684.78,836.96,760.87,205
2025-11-11,Punjab,Punjab Mandi,Tomato,668.65,817.23,742.94,408
2025-11-12,Punjab,Punjab Mandi,Tomato,697.85,852.92,775.38,384
2025-11-13,Punjab,Punjab Mandi,Tomato,799.99,977.76,888.87,119
2025-11-14,Punjab,Punjab Mandi,Tomato,775.06,947.3,861.18,372
2025-11-15,Punjab,Punjab Mandi,Tomato,639.9,782.1,711.0,487
2025-11-16,Punjab,Punjab Mandi,Tomato,640.89,783.32,712.11,395
2025-11-17,Punjab,Punjab Mandi,Tomato,758.24,926.74,842.49,283
2025-11-18,Punjab,Punjab Mandi,Tomato,722.03,882.48,802.26,108
2025-11-19,Punjab,Punjab Mandi,Tomato,709.56,867.23,788.39,240
2025-11-20,Punjab,Punjab Mandi,Tomato,748.42,914.74,831.58,333
2025-11-21,Punjab,Punjab Mandi,Tomato,850.03,1038.92,944.48,133
2025-11-22,Punjab,Punjab Mandi,Tomato,649.07,793.31,721.19,474
2025-11-23,Punjab,Punjab Mandi,Tomato,656.3,802.14,729.22,492
2025-11-24,Punjab,Punjab Mandi,Tomato,805.83,984.91,895.37,260
2025-11-25,Punjab,Punjab Mandi,Tomato,783.82,958.01,870.91,60
2025-11-26,Punjab,Punjab Mandi,Tomato,719.58,879.48,799.53,325
2025-11-27,Punjab,Punjab Mandi,Tomato,691.95,845.71,768.83,326
2025-11-28,Punjab,Punjab Mandi,Tomato,800.46,978.34,889.4,489
2025-11-29,Punjab,Punjab Mandi,Tomato,731.09,893.55,812.32,138
2025-11-30,Punjab,Punjab Mandi,Tomato,686.54,839.11,762.83,234
2025-12-01,Punjab,Punjab Mandi,Tomato,819.51,1001.62,910.56,480
2025-12-02,Punjab,Punjab Mandi,Tomato,865.91,1058.33,962.12,376
2025-12-03,Punjab,Punjab Mandi,Tomato,821.71,1004.31,913.01,462
2025-12-04,Punjab,Punjab Mandi,Tomato,854.42,1044.29,949.36,487
2025-12-05,Punjab,Punjab Mandi,Tomato,850.67,1039.71,945.19,84
2025-12-06,Punjab,Punjab Mandi,Tomato,745.61,911.3,828.45,161
2025-12-07,Punjab,Punjab Mandi,Tomato,717.35,876.76,797.06,201
2025-12-08,Punjab,Punjab Mandi,Tomato,720.39,880.47,800.43,424
2025-12-09,Punjab,Punjab Mandi,Tomato,723.14,883.84,803.49,161
2025-12-10,Punjab,Punjab Mandi,Tomato,703.9,860.32,782.11,408
2025-12-11,Punjab,Punjab Mandi,Tomato,729.28,891.34,810.31,223
2025-12-12,Punjab,Punjab Mandi,Tomato,884.13,1080.6,982.36,356
2025-12-13,Punjab,Punjab Mandi,Tomato,791.38,967.24,879.31,283
2025-12-14,Punjab,Punjab Mandi,Tomato,819.33,1001.41,910.37,309
2025-12-15,Punjab,Punjab Mandi,Tomato,697.58,852.59,775.08,300
2025-12-16,Punjab,Punjab Mandi,Tomato,776.87,949.51,863.19,133
2025-12-17,Punjab,Punjab Mandi,Tomato,733.57,896.58,815.07,224
2025-12-18,Punjab,Punjab Mandi,Tomato,818.0,999.78,908.89,60
2025-12-19,Punjab,Punjab Mandi,Tomato,757.25,925.52,841.38,483
2025-12-20,Punjab,Punjab Mandi,Tomato,758.23,926.73,842.48,324
2025-12-21,Punjab,Punjab Mandi,Tomato,753.89,921.42,837.66,250
2025-12-22,Punjab,Punjab Mandi,Tomato,783.8,957.98,870.89,438
2025-12-23,Punjab,Punjab Mandi,Tomato,914.36,1117.55,1015.96,70
2025-12-24,Punjab,Punjab Mandi,Tomato,707.73,865.0,786.36,265
2025-12-25,Punjab,Punjab Mandi,Tomato,910.1,1112.34,1011.22,221
2025-12-26,Punjab,Punjab Mandi,Tomato,797.03,974.15,885.59,329
2025-12-27,Punjab,Punjab Mandi,Tomato,745.39,911.03,828.21,160
2025-12-28,Punjab,Punjab Mandi,Tomato,791.44,967.31,879.37,495
2025-12-29,Punjab,Punjab Mandi,Tomato,777.72,950.54,864.13,119
2025-12-30,Punjab,Punjab Mandi,Tomato,722.92,883.56,803.24,165
2025-12-31,Punjab,Punjab Mandi,Tomato,735.89,899.42,817.66,287
2026-01-01,Punjab,Punjab Mandi,Tomato,872.98,1066.97,969.97,112
2026-01-02,Punjab,Punjab Mandi,Tomato,883.37,1079.68,981.53,416
2026-01-03,Punjab,Punjab Mandi,Tomato,748.38,914.69,831.53,452
2026-01-04,Punjab,Punjab Mandi,Tomato,747.64,913.79,830.72,456
2026-01-05,Punjab,Punjab Mandi,Tomato,849.76,1038.6,944.18,297
2026-01-06,Punjab,Punjab Mandi,Tomato,798.14,975.51,886.82,412
2026-01-07,Punjab,Punjab Mandi,Tomato,742.86,907.94,825.4,269
2026-01-08,Punjab,Punjab Mandi,Tomato,772.34,943.97,858.16,346
2026-01-09,Punjab,Punjab Mandi,Tomato,946.07,1156.3,1051.18,188
2026-01-10,Punjab,Punjab Mandi,Tomato,809.73,989.67,899.7,381
2026-01-11,Punjab,Punjab Mandi,Tomato,909.97,1112.19,1011.08,65
2026-01-12,Punjab,Punjab Mandi,Tomato,741.26,905.98,823.62,98
2026-01-13,Punjab,Punjab Mandi,Tomato,929.82,1136.44,1033.13,100
2026-01-14,Punjab,Punjab Mandi,Tomato,782.22,956.04,869.13,458
2026-01-15,Punjab,Punjab Mandi,Tomato,807.33,986.74,897.03,280
2026-01-16,Punjab,Punjab Mandi,Tomato,940.74,1149.79,1045.26,94
2026-01-17,Punjab,Punjab Mandi,Tomato,874.73,1069.12,971.92,156
2026-01-18,Punjab,Punjab Mandi,Tomato,925.1,1130.68,1027.89,339
2026-01-19,Punjab,Punjab Mandi,Tomato,769.4,940.38,854.89,137
2026-01-20,Punjab,Punjab Mandi,Tomato,844.87,1032.62,938.74,344
2026-01-21,Punjab,Punjab Mandi,Tomato,899.34,1099.19,999.26,441
2026-01-22,Punjab,Punjab Mandi,Tomato,806.36,985.55,895.96,488
2026-01-23,Punjab,Punjab Mandi,Tomato,847.62,1035.98,941.8,380
2026-01-24,Punjab,Punjab Mandi,Tomato,974.63,1191.22,1082.92,421
2026-01-25,Punjab,Punjab Mandi,Tomato,923.62,1128.87,1026.24,180
2026-01-26,Punjab,Punjab Mandi,Tomato,905.5,1106.72,1006.11,72
2026-01-27,Punjab,Punjab Mandi,Tomato,948.82,1159.67,1054.24,88
2026-01-28,Punjab,Punjab Mandi,Tomato,933.67,1141.16,1037.41,194
2026-01-29,Punjab,Punjab Mandi,Tomato,786.46,961.22,873.84,280
2026-01-30,Punjab,Punjab Mandi,Tomato,941.26,1150.43,1045.84,322
2025-11-02,Haryana,Haryana Mandi,Tomato,699.16,854.53,776.85,320
2025-11-03,Haryana,Haryana Mandi,Tomato,619.64,757.34,688.49,253
2025-11-04,Haryana,Haryana Mandi,Tomato,749.07,915.53,832.3,295
2025-11-05,Haryana,Haryana Mandi,Tomato,697.0,851.88,774.44,179
2025-11-06,Haryana,Haryana Mandi,Tomato,791.76,967.7,879.73,217
2025-11-07,Haryana,Haryana Mandi,Tomato,820.98,1003.42,912.2,431
2025-11-08,Haryana,Haryana Mandi,Tomato,771.31,942.72,857.02,256
2025-11-09,Haryana,Haryana Mandi,Tomato,789.06,964.41,876.74,235
2025-11-10,Haryana,Haryana Mandi,Tomato,683.43,835.3,759.36,144
2025-11-11,Haryana,Haryana Mandi,Tomato,839.68,1026.27,932.97,144
2025-11-12,Haryana,Haryana Mandi,Tomato,794.39,970.92,882.65,216
2025-11-13,Haryana,Haryana Mandi,Tomato,763.38,933.02,848.2,227
2025-11-14,Haryana,Haryana Mandi,Tomato,793.86,970.27,882.06,143
2025-11-15,Haryana,Haryana Mandi,Tomato,673.64,823.33,748.49,179
2025-11-16,Haryana,Haryana Mandi,Tomato,677.52,828.08,752.8,242
2025-11-17,Haryana,Haryana Mandi,Tomato,672.65,822.13,747.39,368
2025-11-18,Haryana,Haryana Mandi,Tomato,810.2,990.24,900.22,265
2025-11-19,Haryana,Haryana Mandi,Tomato,744.1,909.45,826.77,90
2025-11-20,Haryana,Haryana Mandi,Tomato,854.09,1043.89,948.99,447
2025-11-21,Haryana,Haryana Mandi,Tomato,755.62,923.54,839.58,329
2025-11-22,Haryana,Haryana Mandi,Tomato,708.32,865.72,787.02,116
2025-11-23,Haryana,Haryana Mandi,Tomato,834.82,1020.34,927.58,239
2025-11-24,Haryana,Haryana Mandi,Tomato,660.57,807.37,733.97,379
2025-11-25,Haryana,Haryana Mandi,Tomato,713.56,872.13,792.85,407
2025-11-26,Haryana,Haryana Mandi,Tomato,817.62,999.32,908.47,230
2025-11-27,Haryana,Haryana Mandi,Tomato,831.02,1015.7,923.36,474
2025-11-28,Haryana,Haryana Mandi,Tomato,715.96,875.06,795.51,387
2025-11-29,Haryana,Haryana Mandi,Tomato,863.52,1055.41,959.46,141
2025-11-30,Haryana,Haryana Mandi,Tomato,860.16,1051.31,955.74,160
2025-12-01,Haryana,Haryana Mandi,Tomato,740.48,905.03,822.75,351
2025-12-02,Haryana,Haryana Mandi,Tomato,759.72,928.55,844.13,135
2025-12-03,Haryana,Haryana Mandi,Tomato,790.15,965.74,877.95,283
2025-12-04,Haryana,Haryana Mandi,Tomato,716.3,875.47,795.88,315
2025-12-05,Haryana,Haryana Mandi,Tomato,841.53,1028.54,935.03,303
2025-12-06,Haryana,Haryana Mandi,Tomato,845.65,1033.57,939.61,471
2025-12-07,Haryana,Haryana Mandi,Tomato,798.46,975.9,887.18,275
2025-12-08,Haryana,Haryana Mandi,Tomato,751.22,918.16,834.69,124
2025-12-09,Haryana,Haryana Mandi,Tomato,847.03,1035.25,941.14,477
2025-12-10,Haryana,Haryana Mandi,Tomato,858.52,1049.3,953.91,191
2025-12-11,Haryana,Haryana Mandi,Tomato,712.35,870.65,791.5,146
2025-12-12,Haryana,Haryana Mandi,Tomato,782.8,956.76,869.78,212
2025-12-13,Haryana,Haryana Mandi,Tomato,723.67,884.49,804.08,464
2025-12-14,Haryana,Haryana Mandi,Tomato,823.3,1006.25,914.77,235
2025-12-15,Haryana,Haryana Mandi,Tomato,771.28,942.68,856.98,296
2025-12-16,Haryana,Haryana Mandi,Tomato,728.56,890.46,809.51,301
2025-12-17,Haryana,Haryana Mandi,Tomato,798.81,976.32,887.57,227
2025-12-18,Haryana,Haryana Mandi,Tomato,818.66,1000.58,909.62,224
2025-12-19,Haryana,Haryana Mandi,Tomato,805.83,984.9,895.36,131
2025-12-20,Haryana,Haryana Mandi,Tomato,908.28,1110.12,1009.2,237
2025-12-21,Haryana,Haryana Mandi,Tomato,842.31,1029.49,935.9,214
2025-12-22,Haryana,Haryana Mandi,Tomato,812.49,993.04,902.77,144
2025-12-23,Haryana,Haryana Mandi,Tomato,799.22,976.82,888.02,245
2025-12-24,Haryana,Haryana Mandi,Tomato,789.09,964.44,876.77,74
2025-12-25,Haryana,Haryana Mandi,Tomato,845.97,1033.96,939.96,94
2025-12-26,Haryana,Haryana Mandi,Tomato,862.56,1054.24,958.4,220
2025-12-27,Haryana,Haryana Mandi,Tomato,781.72,955.44,868.58,314
2025-12-28,Haryana,Haryana Mandi,Tomato,802.53,980.87,891.7,189
2025-12-29,Haryana,Haryana Mandi,Tomato,907.82,1109.56,1008.69,484
2025-12-30,Haryana,Haryana Mandi,Tomato,918.27,1122.33,1020.3,197
2025-12-31,Haryana,Haryana Mandi,Tomato,783.12,957.14,870.13,205
2026-01-01,Haryana,Haryana Mandi,Tomato,842.49,1029.71,936.1,463
2026-01-02,Haryana,Haryana Mandi,Tomato,859.65,1050.69,955.17,476
2026-01-03,Haryana,Haryana Mandi,Tomato,924.77,1130.28,1027.52,387
2026-01-04,Haryana,Haryana Mandi,Tomato,780.79,954.3,867.55,323
2026-01-05,Haryana,Haryana Mandi,Tomato,924.39,1129.8,1027.09,305
2026-01-06,Haryana,Haryana Mandi,Tomato,766.53,936.87,851.7,135
2026-01-07,Haryana,Haryana Mandi,Tomato,836.07,1021.86,928.96,149
2026-01-08,Haryana,Haryana Mandi,Tomato,862.08,1053.66,957.87,440
2026-01-09,Haryana,Haryana Mandi,Tomato,907.05,1108.61,1007.83,286
2026-01-10,Haryana,Haryana Mandi,Tomato,885.96,1082.84,984.4,415
2026-01-11,Haryana,Haryana Mandi,Tomato,790.95,966.71,878.83,331
2026-01-12,Haryana,Haryana Mandi,Tomato,952.72,1164.44,1058.58,335
2026-01-13,Haryana,Haryana Mandi,Tomato,845.11,1032.92,939.01,495
2026-01-14,Haryana,Haryana Mandi,Tomato,749.54,916.1,832.82,467
2026-01-15,Haryana,Haryana Mandi,Tomato,943.26,1152.87,1048.07,363
2026-01-16,Haryana,Haryana Mandi,Tomato,840.14,1026.84,933.49,82
2026-01-17,Haryana,Haryana Mandi,Tomato,952.93,1164.69,1058.81,116
2026-01-18,Haryana,Haryana Mandi,Tomato,808.7,988.42,898.56,174
2026-01-19,Haryana,Haryana Mandi,Tomato,794.3,970.81,882.56,465
2026-01-20,Haryana,Haryana Mandi,Tomato,939.85,1148.7,1044.28,480
2026-01-21,Haryana,Haryana Mandi,Tomato,914.27,1117.44,1015.86,152
2026-01-22,Haryana,Haryana Mandi,Tomato,776.04,948.49,862.27,388
2026-01-23,Haryana,Haryana Mandi,Tomato,872.77,1066.72,969.74,72
2026-01-24,Haryana,Haryana Mandi,Tomato,789.73,965.23,877.48,131
2026-01-25,Haryana,Haryana Mandi,Tomato,959.7,1172.97,1066.33,140
2026-01-26,Haryana,Haryana Mandi,Tomato,931.69,1138.74,1035.22,265
2026-01-27,Haryana,Haryana Mandi,Tomato,796.94,974.04,885.49,275
2026-01-28,Haryana,Haryana Mandi,Tomato,862.8,1054.53,958.66,485
2026-01-29,Haryana,Haryana Mandi,Tomato,873.14,1067.17,970.15,50
2026-01-30,Haryana,Haryana Mandi,Tomato,893.59,1092.16,992.87,192
2025-11-02,Maharashtra,Maharashtra Mandi,Tomato,625.43,764.42,694.92,256
2025-11-03,Maharashtra,Maharashtra Mandi,Tomato,616.36,753.33,684.85,341
2025-11-04,Maharashtra,Maharashtra Mandi,Tomato,805.59,984.62,895.1,157
2025-11-05,Maharashtra,Maharashtra Mandi,Tomato,833.28,1018.45,925.87,190
2025-11-06,Maharashtra,Maharashtra Mandi,Tomato,665.18,813.0,739.09,409
2025-11-07,Maharashtra,Maharashtra Mandi,Tomato,821.89,1004.53,913.21,116
2025-11-08,Maharashtra,Maharashtra Mandi,Tomato,709.75,867.48,788.61,154
2025-11-09,Maharashtra,Maharashtra Mandi,Tomato,776.34,948.86,862.6,290
2025-11-10,Maharashtra,Maharashtra Mandi,Tomato,715.91,875.0,795.45,484
2025-11-11,Maharashtra,Maharashtra Mandi,Tomato,776.73,949.34,863.04,491
2025-11-12,Maharashtra,Maharashtra Mandi,Tomato,663.25,810.64,736.94,76
2025-11-13,Maharashtra,Maharashtra Mandi,Tomato,718.53,878.2,798.37,225
2025-11-14,Maharashtra,Maharashtra Mandi,Tomato,667.01,815.23,741.12,227
2025-11-15,Maharashtra,Maharashtra Mandi,Tomato,697.94,853.04,775.49,128
2025-11-16,Maharashtra,Maharashtra Mandi,Tomato,768.29,939.02,853.65,322
2025-11-17,Maharashtra,Maharashtra Mandi,Tomato,847.65,1036.01,941.83,378
2025-11-18,Maharashtra,Maharashtra Mandi,Tomato,740.34,904.86,822.6,498
2025-11-19,Maharashtra,Maharashtra Mandi,Tomato,751.98,919.09,835.53,102
2025-11-20,Maharashtra,Maharashtra Mandi,Tomato,648.35,792.43,720.39,373
2025-11-21,Maharashtra,Maharashtra Mandi,Tomato,794.72,971.33,883.03,212
2025-11-22,Maharashtra,Maharashtra Mandi,Tomato,733.48,896.47,814.97,277
2025-11-23,Maharashtra,Maharashtra Mandi,Tomato,762.64,932.11,847.37,275
2025-11-24,Maharashtra,Maharashtra Mandi,Tomato,749.28,915.79,832.53,58
2025-11-25,Maharashtra,Maharashtra Mandi,Tomato,671.98,821.31,746.65,183
2025-11-26,Maharashtra,Maharashtra Mandi,Tomato,660.89,807.75,734.32,312
2025-11-27,Maharashtra,Maharashtra Mandi,Tomato,861.04,1052.38,956.71,357
2025-11-28,Maharashtra,Maharashtra Mandi,Tomato,825.93,1009.47,917.7,230
2025-11-29,Maharashtra,Maharashtra Mandi,Tomato,777.11,949.8,863.46,369
2025-11-30,Maharashtra,Maharashtra Mandi,Tomato,731.12,893.59,812.36,360
2025-12-01,Maharashtra,Maharashtra Mandi,Tomato,789.98,965.53,877.76,427
2025-12-02,Maharashtra,Maharashtra Mandi,Tomato,698.89,854.2,776.55,286
2025-12-03,Maharashtra,Maharashtra Mandi,Tomato,874.72,1069.1,971.91,246
2025-12-04,Maharashtra,Maharashtra Mandi,Tomato,848.57,1037.14,942.85,412
2025-12-05,Maharashtra,Maharashtra Mandi,Tomato,755.09,922.88,838.99,292
2025-12-06,Maharashtra,Maharashtra Mandi,Tomato,855.31,1045.38,950.35,412
2025-12-07,Maharashtra,Maharashtra Mandi,Tomato,869.51,1062.73,966.12,362
2025-12-08,Maharashtra,Maharashtra Mandi,Tomato,836.28,1022.12,929.2,455
2025-12-09,Maharashtra,Maharashtra Mandi,Tomato,758.58,927.15,842.87,58
2025-12-10,Maharashtra,Maharashtra Mandi,Tomato,881.1,1076.9,979.0,356
2025-12-11,Maharashtra,Maharashtra Mandi,Tomato,848.26,1036.76,942.51,476
2025-12-12,Maharashtra,Maharashtra Mandi,Tomato,773.41,945.28,859.34,51
2025-12-13,Maharashtra,Maharashtra Mandi,Tomato,821.9,1004.54,913.22,491
2025-12-14,Maharashtra,Maharashtra Mandi,Tomato,693.5,847.61,770.55,153
2025-12-15,Maharashtra,Maharashtra Mandi,Tomato,878.34,1073.53,975.93,345
2025-12-16,Maharashtra,Maharashtra Mandi,Tomato,838.71,1025.09,931.9,198
2025-12-17,Maharashtra,Maharashtra Mandi,Tomato,863.27,1055.11,959.19,58
2025-12-18,Maharashtra,Maharashtra Mandi,Tomato,880.54,1076.22,978.38,223
2025-12-19,Maharashtra,Maharashtra Mandi,Tomato,797.73,975.0,886.37,237
2025-12-20,Maharashtra,Maharashtra Mandi,Tomato,828.27,1012.33,920.3,208
2025-12-21,Maharashtra,Maharashtra Mandi,Tomato,706.13,863.05,784.59,346
2025-12-22,Maharashtra,Maharashtra Mandi,Tomato,889.11,1086.7,987.9,495
2025-12-23,Maharashtra,Maharashtra Mandi,Tomato,737.95,901.94,819.94,66
2025-12-24,Maharashtra,Maharashtra Mandi,Tomato,790.11,965.68,877.89,492
2025-12-25,Maharashtra,Maharashtra Mandi,Tomato,828.52,1012.64,920.58,99
2025-12-26,Maharashtra,Maharashtra Mandi,Tomato,874.08,1068.33,971.2,490
2025-12-27,Maharashtra,Maharashtra Mandi,Tomato,800.49,978.38,889.44,173
2025-12-28,Maharashtra,Maharashtra Mandi,Tomato,824.99,1008.32,916.65,227
2025-12-29,Maharashtra,Maharashtra Mandi,Tomato,773.05,944.84,858.94,79
2025-12-30,Maharashtra,Maharashtra Mandi,Tomato,852.24,1041.63,946.93,117
2025-12-31,Maharashtra,Maharashtra Mandi,Tomato,751.29,918.25,834.77,228
2026-01-01,Maharashtra,Maharashtra Mandi,Tomato,821.2,1003.69,912.45,176
2026-01-02,Maharashtra,Maharashtra Mandi,Tomato,778.28,951.23,864.76,74
2026-01-03,Maharashtra,Maharashtra Mandi,Tomato,737.61,901.52,819.57,384
2026-01-04,Maharashtra,Maharashtra Mandi,Tomato,783.67,957.82,870.75,287
2026-01-05,Maharashtra,Maharashtra Mandi,Tomato,907.11,1108.69,1007.9,96
2026-01-06,Maharashtra,Maharashtra Mandi,Tomato,840.33,1027.07,933.7,171
2026-01-07,Maharashtra,Maharashtra Mandi,Tomato,845.77,1033.72,939.75,265
2026-01-08,Maharashtra,Maharashtra Mandi,Tomato,755.32,923.17,839.25,286
2026-01-09,Maharashtra,Maharashtra Mandi,Tomato,826.64,1010.34,918.49,226
2026-01-10,Maharashtra,Maharashtra Mandi,Tomato,804.96,983.85,894.41,311
2026-01-11,Maharashtra,Maharashtra Mandi,Tomato,842.33,1029.51,935.92,200
2026-01-12,Maharashtra,Maharashtra Mandi,Tomato,770.07,941.2,855.63,386
2026-01-13,Maharashtra,Maharashtra Mandi,Tomato,751.01,917.9,834.45,431
2026-01-14,Maharashtra,Maharashtra Mandi,Tomato,941.64,1150.9,1046.27,144
2026-01-15,Maharashtra,Maharashtra Mandi,Tomato,957.46,1170.23,1063.84,370
2026-01-16,Maharashtra,Maharashtra Mandi,Tomato,849.93,1038.8,944.36,181
2026-01-17,Maharashtra,Maharashtra Mandi,Tomato,824.05,1007.17,915.61,393
2026-01-18,Maharashtra,Maharashtra Mandi,Tomato,868.85,1061.93,965.39,134
2026-01-19,Maharashtra,Maharashtra Mandi,Tomato,938.88,1147.52,1043.2,264
2026-01-20,Maharashtra,Maharashtra Mandi,Tomato,862.73,1054.45,958.59,92
2026-01-21,Maharashtra,Maharashtra Mandi,Tomato,902.33,1102.85,1002.59,315
2026-01-22,Maharashtra,Maharashtra Mandi,Tomato,797.02,974.13,885.58,72
2026-01-23,Maharashtra,Maharashtra Mandi,Tomato,780.94,954.48,867.71,278
2026-01-24,Maharashtra,Maharashtra Mandi,Tomato,820.32,1002.61,911.46,288
2026-01-25,Maharashtra,Maharashtra Mandi,Tomato,894.13,1092.83,993.48,284
2026-01-26,Maharashtra,Maharashtra Mandi,Tomato,816.84,998.35,907.6,276
2026-01-27,Maharashtra,Maharashtra Mandi,Tomato,789.45,964.89,877.17,431
2026-01-28,Maharashtra,Maharashtra Mandi,Tomato,856.38,1046.69,951.54,481
2026-01-29,Maharashtra,Maharashtra Mandi,Tomato,814.46,995.45,904.95,439
2026-01-30,Maharashtra,Maharashtra Mandi,Tomato,803.87,982.51,893.19,448
2025-11-02,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,701.69,857.62,779.65,385
2025-11-03,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,706.07,862.97,784.52,368
2025-11-04,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,677.72,828.33,753.03,303
2025-11-05,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,776.41,948.94,862.67,431
2025-11-06,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,653.65,798.9,726.27,293
2025-11-07,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,782.49,956.38,869.43,263
2025-11-08,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,787.01,961.9,874.45,207
2025-11-09,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,729.53,891.65,810.59,450
2025-11-10,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,772.1,943.68,857.89,153
2025-11-11,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,695.47,850.02,772.74,63
2025-11-12,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,713.81,872.43,793.12,391
2025-11-13,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,740.13,904.61,822.37,283
2025-11-14,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,790.26,965.88,878.07,372
2025-11-15,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,797.9,975.21,886.55,432
2025-11-16,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,815.56,996.79,906.17,63
2025-11-17,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,687.04,839.72,763.38,191
2025-11-18,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,851.24,1040.41,945.83,293
2025-11-19,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,824.28,1007.46,915.87,496
2025-11-20,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,696.03,850.7,773.37,307
2025-11-21,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,727.73,889.45,808.59,437
2025-11-22,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,711.32,869.39,790.35,275
2025-11-23,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,779.01,952.12,865.56,317
2025-11-24,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,716.68,875.94,796.31,390
2025-11-25,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,791.66,967.58,879.62,409
2025-11-26,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,834.23,1019.61,926.92,192
2025-11-27,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,851.52,1040.74,946.13,389
2025-11-28,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,734.98,898.31,816.65,218
2025-11-29,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,707.22,864.38,785.8,315
2025-11-30,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,856.3,1046.58,951.44,329
2025-12-01,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,678.7,829.53,754.12,331
2025-12-02,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,768.6,939.4,854.0,435
2025-12-03,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,839.03,1025.48,932.25,319
2025-12-04,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,710.02,867.81,788.91,248
2025-12-05,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,696.15,850.86,773.5,112
2025-12-06,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,838.41,1024.72,931.56,389
2025-12-07,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,814.29,995.24,904.77,268
2025-12-08,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,724.82,885.89,805.36,296
2025-12-09,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,889.07,1086.64,987.86,409
